Iteration,Algorithm,Cenary,Initial State,Objective,Generated vertices amount,Visited vertices amount,Cost,Path
40,2,1,(22 13),(1 4),555,492,405,(22 13) (21 13) (20 13) (19 13) (19 12) (18 12) (18 11) (17 11) (16 11) (15 11) (14 11) (14 10) (13 10) (12 10) (12 9) (11 9) (10 9) (10 8) (9 8) (8 8) (8 7) (7 7) (7 6) (6 6) (5 6) (4 6) (4 5) (3 5) (2 5) (2 4) (1 4) 
40,2,2,(22 13),(1 4),436,372,405,(22 13) (22 12) (22 11) (22 10) (22 9) (22 8) (22 7) (22 6) (22 5) (22 4) (21 4) (20 4) (19 4) (18 4) (17 4) (16 4) (15 4) (14 4) (13 4) (12 4) (11 4) (10 4) (9 4) (8 4) (7 4) (6 4) (5 4) (4 4) (3 4) (2 4) (1 4) 
40,3,1,(22 13),(1 4),558,481,334,(22 13) (22 12) (22 11) (21 11) (20 11) (19 11) (18 11) (17 11) (16 11) (15 11) (15 10) (15 9) (14 9) (13 9) (12 9) (11 9) (11 8) (11 7) (10 7) (9 7) (8 7) (7 7) (7 6) (7 5) (6 5) (5 5) (4 5) (3 5) (2 5) (2 4) (1 4) 
40,3,2,(22 13),(1 4),381,293,334,(22 13) (22 12) (22 11) (21 11) (20 11) (19 11) (18 11) (17 11) (16 11) (15 11) (15 10) (15 9) (14 9) (13 9) (12 9) (11 9) (11 8) (11 7) (10 7) (9 7) (8 7) (7 7) (7 6) (7 5) (6 5) (5 5) (4 5) (3 5) (2 5) (2 4) (1 4) 
40,4,1,(22 13),(1 4),448,360,265,(22 13) (22 12) (22 11) (22 10) (21 10) (20 10) (19 10) (18 10) (17 10) (16 10) (15 10) (14 10) (13 10) (12 10) (11 10) (10 10) (9 10) (8 10) (8 9) (8 8) (8 7) (8 6) (7 6) (6 6) (5 6) (4 6) (3 6) (2 6) (1 6) (1 5) (1 4) 
40,4,2,(22 13),(1 4),107,43,267,(22 13) (22 12) (22 11) (22 10) (22 9) (22 8) (21 8) (20 8) (19 8) (18 8) (17 8) (16 8) (15 8) (14 8) (13 8) (12 8) (11 8) (10 8) (10 7) (10 6) (10 5) (10 4) (9 4) (8 4) (7 4) (6 4) (5 4) (4 4) (3 4) (2 4) (1 4) 
41,1,1,(23 20),(11 16),118,83,160,(23 20) (22 20) (21 20) (20 20) (19 20) (18 20) (17 20) (16 20) (15 20) (15 19) (14 19) (13 19) (13 18) (12 18) (12 17) (11 17) (11 16) 
41,1,2,(23 20),(11 16),105,60,160,(23 20) (22 20) (21 20) (20 20) (20 19) (19 19) (18 19) (18 18) (17 18) (16 18) (15 18) (14 18) (13 18) (13 17) (12 17) (11 17) (11 16) 
41,2,1,(23 20),(11 16),194,151,220,(23 20) (22 20) (21 20) (20 20) (19 20) (18 20) (18 19) (17 19) (16 19) (16 18) (15 18) (14 18) (14 17) (13 17) (12 17) (12 16) (11 16) 
41,2,2,(23 20),(11 16),143,105,220,(23 20) (23 19) (23 18) (23 17) (23 16) (22 16) (21 16) (20 16) (19 16) (18 16) (17 16) (16 16) (15 16) (14 16) (13 16) (12 16) (11 16) 
41,3,1,(23 20),(11 16),193,152,182,(23 20) (23 19) (23 18) (22 18) (21 18) (20 18) (19 18) (18 18) (17 18) (16 18) (16 17) (16 16) (15 16) (14 16) (13 16) (12 16) (11 16) 
41,3,2,(23 20),(11 16),124,71,182,(23 20) (23 19) (23 18) (22 18) (21 18) (20 18) (19 18) (18 18) (17 18) (16 18) (16 17) (16 16) (15 16) (14 16) (13 16) (12 16) (11 16) 
41,4,1,(23 20),(11 16),105,55,142,(23 20) (23 19) (23 18) (22 18) (21 18) (20 18) (19 18) (18 18) (17 18) (16 18) (15 18) (14 18) (13 18) (12 18) (11 18) (11 17) (11 16) 
41,4,2,(23 20),(11 16),48,17,136,(23 20) (23 19) (23 18) (23 17) (23 16) (22 16) (21 16) (20 16) (19 16) (18 16) (17 16) (16 16) (15 16) (14 16) (13 16) (12 16) (11 16) 
42,1,1,(3 24),(1 19),36,20,70,(3 24) (3 23) (3 22) (3 21) (2 21) (2 20) (2 19) (1 19) 
42,1,2,(3 24),(1 19),33,18,70,(3 24) (3 23) (3 22) (3 21) (3 20) (2 20) (1 20) (1 19) 
42,2,1,(3 24),(1 19),38,22,80,(3 24) (3 23) (3 22) (3 21) (3 20) (2 20) (2 19) (1 19) 
42,2,2,(3 24),(1 19),28,14,80,(3 24) (3 23) (3 22) (3 21) (3 20) (3 19) (2 19) (1 19) 
42,3,1,(3 24),(1 19),29,15,71,(3 24) (3 23) (3 22) (3 21) (3 20) (3 19) (2 19) (1 19) 
42,3,2,(3 24),(1 19),22,9,71,(3 24) (3 23) (3 22) (3 21) (3 20) (3 19) (2 19) (1 19) 
42,4,1,(3 24),(1 19),28,13,69,(3 24) (3 23) (3 22) (3 21) (3 20) (3 19) (2 19) (1 19) 
42,4,2,(3 24),(1 19),21,8,69,(3 24) (3 23) (3 22) (3 21) (3 20) (3 19) (2 19) (1 19) 
43,1,1,(13 4),(15 19),92,57,170,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (13 10) (13 11) (13 12) (13 13) (13 14) (13 15) (13 16) (13 17) (14 17) (14 18) (14 19) (15 19) 
43,1,2,(13 4),(15 19),77,42,170,(13 4) (14 4) (14 5) (15 5) (15 6) (15 7) (15 8) (15 9) (15 10) (15 11) (15 12) (15 13) (15 14) (15 15) (15 16) (15 17) (15 18) (15 19) 
43,2,1,(13 4),(15 19),95,59,180,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (13 10) (13 11) (13 12) (13 13) (13 14) (13 15) (13 16) (13 17) (13 18) (14 18) (14 19) (15 19) 
43,2,2,(13 4),(15 19),80,46,180,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (13 10) (13 11) (13 12) (13 13) (13 14) (13 15) (13 16) (13 17) (13 18) (13 19) (14 19) (15 19) 
43,3,1,(13 4),(15 19),104,61,170,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (14 9) (14 10) (14 11) (14 12) (14 13) (14 14) (15 14) (15 15) (15 16) (15 17) (15 18) (15 19) 
43,3,2,(13 4),(15 19),66,33,170,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (14 9) (14 10) (14 11) (14 12) (14 13) (14 14) (15 14) (15 15) (15 16) (15 17) (15 18) (15 19) 
43,4,1,(13 4),(15 19),69,34,161,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (13 10) (13 11) (13 12) (13 13) (13 14) (14 14) (15 14) (15 15) (15 16) (15 17) (15 18) (15 19) 
43,4,2,(13 4),(15 19),50,18,169,(13 4) (13 5) (13 6) (13 7) (13 8) (13 9) (14 9) (15 9) (15 10) (15 11) (15 12) (15 13) (15 14) (15 15) (15 16) (15 17) (15 18) (15 19) 
44,1,1,(11 9),(4 25),212,163,230,(11 9) (11 10) (11 11) (11 12) (11 13) (11 14) (11 15) (11 16) (11 17) (11 18) (11 19) (10 19) (10 20) (9 20) (9 21) (8 21) (8 22) (7 22) (6 22) (6 23) (5 23) (5 24) (4 24) (4 25) 
44,1,2,(11 9),(4 25),192,120,230,(11 9) (10 9) (10 10) (9 10) (9 11) (9 12) (9 13) (9 14) (9 15) (9 16) (8 16) (8 17) (8 18) (8 19) (7 19) (6 19) (5 19) (5 20) (5 21) (5 22) (5 23) (5 24) (5 25) (4 25) 
44,2,1,(11 9),(4 25),254,202,265,(11 9) (11 10) (11 11) (11 12) (11 13) (11 14) (11 15) (11 16) (11 17) (11 18) (11 19) (11 20) (11 21) (11 22) (10 22) (10 23) (9 23) (8 23) (8 24) (7 24) (6 24) (5 24) (5 25) (4 25) 
44,2,2,(11 9),(4 25),198,150,265,(11 9) (11 10) (11 11) (11 12) (11 13) (11 14) (11 15) (11 16) (11 17) (11 18) (11 19) (11 20) (11 21) (11 22) (11 23) (11 24) (11 25) (10 25) (9 25) (8 25) (7 25) (6 25) (5 25) (4 25) 
44,3,1,(11 9),(4 25),291,228,234,(11 9) (11 10) (11 11) (11 12) (11 13) (10 13) (9 13) (8 13) (8 14) (8 15) (8 16) (8 17) (7 17) (6 17) (6 18) (6 19) (6 20) (6 21) (5 21) (4 21) (4 22) (4 23) (4 24) (4 25) 
44,3,2,(11 9),(4 25),181,110,234,(11 9) (11 10) (11 11) (11 12) (11 13) (10 13) (9 13) (8 13) (8 14) (8 15) (8 16) (8 17) (7 17) (6 17) (6 18) (6 19) (6 20) (6 21) (5 21) (4 21) (4 22) (4 23) (4 24) (4 25) 
44,4,1,(11 9),(4 25),164,117,204,(11 9) (11 10) (11 11) (11 12) (11 13) (11 14) (11 15) (11 16) (11 17) (10 17) (9 17) (8 17) (7 17) (6 17) (5 17) (5 18) (5 19) (5 20) (5 21) (5 22) (5 23) (5 24) (4 24) (4 25) 
44,4,2,(11 9),(4 25),68,24,211,(11 9) (11 10) (11 11) (11 12) (11 13) (11 14) (10 14) (9 14) (8 14) (7 14) (6 14) (5 14) (4 14) (4 15) (4 16) (4 17) (4 18) (4 19) (4 20) (4 21) (4 22) (4 23) (4 24) (4 25) 
45,1,1,(8 6),(10 14),52,30,100,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (8 12) (9 12) (9 13) (10 13) (10 14) 
45,1,2,(8 6),(10 14),47,26,100,(8 6) (9 6) (9 7) (10 7) (10 8) (10 9) (10 10) (10 11) (10 12) (10 13) (10 14) 
45,2,1,(8 6),(10 14),52,30,110,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (8 12) (8 13) (9 13) (9 14) (10 14) 
45,2,2,(8 6),(10 14),43,23,110,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (8 12) (8 13) (8 14) (9 14) (10 14) 
45,3,1,(8 6),(10 14),54,30,101,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (9 11) (10 11) (10 12) (10 13) (10 14) 
45,3,2,(8 6),(10 14),42,19,101,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (9 11) (10 11) (10 12) (10 13) (10 14) 
45,4,1,(8 6),(10 14),38,19,95,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (8 12) (8 13) (9 13) (10 13) (10 14) 
45,4,2,(8 6),(10 14),29,11,99,(8 6) (8 7) (8 8) (8 9) (8 10) (8 11) (9 11) (10 11) (10 12) (10 13) (10 14) 
46,1,1,(4 25),(20 28),118,79,190,(4 25) (5 25) (6 25) (7 25) (8 25) (9 25) (10 25) (11 25) (12 25) (13 25) (14 25) (15 25) (16 25) (17 25) (18 25) (18 26) (18 27) (19 27) (19 28) (20 28) 
46,1,2,(4 25),(20 28),105,63,190,(4 25) (5 25) (6 25) (7 25) (8 25) (9 25) (10 25) (11 25) (12 25) (12 26) (13 26) (14 26) (15 26) (16 26) (16 27) (16 28) (17 28) (18 28) (19 28) (20 28) 
46,2,1,(4 25),(20 28),219,185,270,(4 25) (5 25) (6 25) (7 25) (8 25) (9 25) (10 25) (11 25) (12 25) (13 25) (14 25) (15 25) (15 26) (16 26) (16 27) (17 27) (18 27) (19 27) (19 28) (20 28) 
46,2,2,(4 25),(20 28),171,135,270,(4 25) (4 26) (4 27) (4 28) (5 28) (6 28) (7 28) (8 28) (9 28) (10 28) (11 28) (12 28) (13 28) (14 28) (15 28) (16 28) (17 28) (18 28) (19 28) (20 28) 
46,3,1,(4 25),(20 28),238,195,221,(4 25) (4 26) (5 26) (6 26) (7 26) (8 26) (9 26) (10 26) (11 26) (12 26) (13 26) (13 27) (14 27) (15 27) (16 27) (17 27) (18 27) (18 28) (19 28) (20 28) 
46,3,2,(4 25),(20 28),149,96,221,(4 25) (4 26) (5 26) (6 26) (7 26) (8 26) (9 26) (10 26) (11 26) (12 26) (13 26) (13 27) (14 27) (15 27) (16 27) (17 27) (18 27) (18 28) (19 28) (20 28) 
46,4,1,(4 25),(20 28),89,43,180,(4 25) (5 25) (6 25) (7 25) (8 25) (9 25) (10 25) (11 25) (12 25) (13 25) (14 25) (15 25) (16 25) (17 25) (18 25) (19 25) (20 25) (20 26) (20 27) (20 28) 
46,4,2,(4 25),(20 28),57,21,174,(4 25) (4 26) (4 27) (4 28) (5 28) (6 28) (7 28) (8 28) (9 28) (10 28) (11 28) (12 28) (13 28) (14 28) (15 28) (16 28) (17 28) (18 28) (19 28) (20 28) 
47,1,1,(5 3),(29 13),408,352,340,(5 3) (6 3) (7 3) (8 3) (9 3) (10 3) (11 3) (12 3) (13 3) (14 3) (15 3) (16 3) (17 3) (18 3) (19 3) (19 4) (20 4) (20 5) (21 5) (21 6) (22 6) (23 6) (23 7) (24 7) (24 8) (24 9) (25 9) (26 9) (26 10) (26 11) (27 11) (27 12) (28 12) (28 13) (29 13) 
47,1,2,(5 3),(29 13),326,204,340,(5 3) (6 3) (7 3) (8 3) (9 3) (10 3) (10 4) (11 4) (11 5) (12 5) (13 5) (14 5) (15 5) (16 5) (17 5) (18 5) (19 5) (20 5) (21 5) (22 5) (23 5) (24 5) (25 5) (26 5) (27 5) (28 5) (29 5) (29 6) (29 7) (29 8) (29 9) (29 10) (29 11) (29 12) (29 13) 
47,2,1,(5 3),(29 13),579,531,460,(5 3) (6 3) (7 3) (8 3) (9 3) (10 3) (10 4) (11 4) (11 5) (12 5) (13 5) (13 6) (14 6) (15 6) (16 6) (17 6) (17 7) (17 8) (18 8) (19 8) (20 8) (20 9) (21 9) (22 9) (22 10) (23 10) (24 10) (24 11) (25 11) (26 11) (26 12) (27 12) (28 12) (28 13) (29 13) 
47,2,2,(5 3),(29 13),520,455,460,(5 3) (5 4) (5 5) (5 6) (5 7) (5 8) (5 9) (5 10) (5 11) (5 12) (5 13) (6 13) (7 13) (8 13) (9 13) (10 13) (11 13) (12 13) (13 13) (14 13) (15 13) (16 13) (17 13) (18 13) (19 13) (20 13) (21 13) (22 13) (23 13) (24 13) (25 13) (26 13) (27 13) (28 13) (29 13) 
47,3,1,(5 3),(29 13),631,569,380,(5 3) (5 4) (5 5) (6 5) (7 5) (8 5) (9 5) (10 5) (11 5) (12 5) (12 6) (12 7) (13 7) (14 7) (15 7) (16 7) (16 8) (16 9) (17 9) (18 9) (19 9) (20 9) (20 10) (20 11) (21 11) (22 11) (23 11) (24 11) (24 12) (24 13) (25 13) (26 13) (27 13) (28 13) (29 13) 
47,3,2,(5 3),(29 13),474,376,380,(5 3) (5 4) (5 5) (6 5) (7 5) (8 5) (9 5) (10 5) (11 5) (12 5) (12 6) (12 7) (13 7) (14 7) (15 7) (16 7) (16 8) (16 9) (17 9) (18 9) (19 9) (20 9) (20 10) (20 11) (21 11) (22 11) (23 11) (24 11) (24 12) (24 13) (25 13) (26 13) (27 13) (28 13) (29 13) 
47,4,1,(5 3),(29 13),677,567,304,(5 3) (5 4) (5 5) (5 6) (6 6) (7 6) (8 6) (9 6) (10 6) (11 6) (12 6) (13 6) (14 6) (15 6) (16 6) (17 6) (18 6) (19 6) (20 6) (20 7) (20 8) (20 9) (21 9) (22 9) (23 9) (24 9) (25 9) (26 9) (27 9) (28 9) (28 10) (28 11) (28 12) (29 12) (29 13) 
47,4,2,(5 3),(29 13),105,40,306,(5 3) (5 4) (5 5) (5 6) (5 7) (5 8) (6 8) (7 8) (8 8) (9 8) (10 8) (11 8) (12 8) (13 8) (14 8) (15 8) (16 8) (16 9) (16 10) (16 11) (16 12) (16 13) (17 13) (18 13) (19 13) (20 13) (21 13) (22 13) (23 13) (24 13) (25 13) (26 13) (27 13) (28 13) (29 13) 
48,1,1,(26 10),(25 20),39,17,110,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (26 16) (26 17) (26 18) (26 19) (26 20) (25 20) 
48,1,2,(26 10),(25 20),45,22,110,(26 10) (25 10) (25 11) (25 12) (25 13) (25 14) (25 15) (25 16) (25 17) (25 18) (25 19) (25 20) 
48,2,1,(26 10),(25 20),37,15,115,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (26 16) (26 17) (26 18) (26 19) (26 20) (25 20) 
48,2,2,(26 10),(25 20),37,15,115,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (26 16) (26 17) (26 18) (26 19) (26 20) (25 20) 
48,3,1,(26 10),(25 20),44,17,110,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (25 15) (25 16) (25 17) (25 18) (25 19) (25 20) 
48,3,2,(26 10),(25 20),39,17,110,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (25 15) (25 16) (25 17) (25 18) (25 19) (25 20) 
48,4,1,(26 10),(25 20),33,12,106,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (26 16) (26 17) (26 18) (26 19) (25 19) (25 20) 
48,4,2,(26 10),(25 20),34,13,109,(26 10) (26 11) (26 12) (26 13) (26 14) (26 15) (26 16) (25 16) (25 17) (25 18) (25 19) (25 20) 
49,1,1,(22 28),(8 29),50,20,150,(22 28) (21 28) (20 28) (19 28) (18 28) (17 28) (16 28) (15 28) (14 28) (13 28) (12 28) (11 28) (10 28) (9 28) (8 28) (8 29) 
49,1,2,(22 28),(8 29),61,30,150,(22 28) (21 28) (21 29) (20 29) (19 29) (18 29) (17 29) (16 29) (15 29) (14 29) (13 29) (12 29) (11 29) (10 29) (9 29) (8 29) 
49,2,1,(22 28),(8 29),120,95,220,(22 28) (21 28) (20 28) (19 28) (18 28) (17 28) (16 28) (15 28) (14 28) (13 28) (12 28) (11 28) (10 28) (9 28) (9 29) (8 29) 
49,2,2,(22 28),(8 29),89,66,220,(22 28) (22 29) (21 29) (20 29) (19 29) (18 29) (17 29) (16 29) (15 29) (14 29) (13 29) (12 29) (11 29) (10 29) (9 29) (8 29) 
49,3,1,(22 28),(8 29),133,104,181,(22 28) (21 28) (20 28) (19 28) (18 28) (17 28) (16 28) (15 28) (14 28) (13 28) (12 28) (12 29) (11 29) (10 29) (9 29) (8 29) 
49,3,2,(22 28),(8 29),87,54,181,(22 28) (22 29) (21 29) (20 29) (19 29) (18 29) (17 29) (16 29) (15 29) (14 29) (13 29) (12 29) (11 29) (10 29) (9 29) (8 29) 
49,4,1,(22 28),(8 29),56,21,141,(22 28) (21 28) (20 28) (19 28) (18 28) (17 28) (16 28) (15 28) (14 28) (13 28) (12 28) (11 28) (10 28) (9 28) (8 28) (8 29) 
49,4,2,(22 28),(8 29),47,18,135,(22 28) (22 29) (21 29) (20 29) (19 29) (18 29) (17 29) (16 29) (15 29) (14 29) (13 29) (12 29) (11 29) (10 29) (9 29) (8 29) 
